2020-09-07 15:32:40.792 INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
2020-09-07 15:32:40.822 INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2020-09-07 15:33:12.325 INFO  com.bugpool.leilema.RedisServiceTest - Starting RedisServiceTest on DESKTOP-N92EE56 with PID 76460 (started by Dell in F:\study\fast_springboot\code\leilema)
2020-09-07 15:33:12.327 INFO  com.bugpool.leilema.RedisServiceTest - The following profiles are active: dev
2020-09-07 15:33:13.617 INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2020-09-07 15:33:13.622 INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2020-09-07 15:33:13.675 INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 34ms. Found 0 Redis repository interfaces.
2020-09-07 15:33:14.395 INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
2020-09-07 15:33:14.950 INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2020-09-07 15:33:17.718 INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService
2020-09-07 15:33:18.542 INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-09-07 15:33:19.410 INFO  com.bugpool.leilema.RedisServiceTest - Started RedisServiceTest in 8.015 seconds (JVM running for 9.219)
2020-09-07 15:33:19.875 INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2020-09-07 15:33:19.879 INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService
2020-09-07 15:33:19.881 INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
2020-09-07 15:33:19.897 INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2020-09-07 15:35:21.445 INFO  com.bugpool.leilema.RedisServiceTest - Starting RedisServiceTest on DESKTOP-N92EE56 with PID 79864 (started by Dell in F:\study\fast_springboot\code\leilema)
2020-09-07 15:35:21.446 INFO  com.bugpool.leilema.RedisServiceTest - The following profiles are active: dev
2020-09-07 15:35:22.555 INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2020-09-07 15:35:22.561 INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2020-09-07 15:35:22.629 INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 43ms. Found 0 Redis repository interfaces.
2020-09-07 15:35:23.357 INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
2020-09-07 15:35:23.931 INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2020-09-07 15:35:26.599 INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService
2020-09-07 15:35:27.398 INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-09-07 15:35:28.232 INFO  com.bugpool.leilema.RedisServiceTest - Started RedisServiceTest in 7.448 seconds (JVM running for 8.745)
2020-09-07 15:35:28.632 INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2020-09-07 15:35:28.635 INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService
2020-09-07 15:35:28.636 INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
2020-09-07 15:35:28.649 INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2020-09-07 15:36:39.304 INFO  com.bugpool.leilema.RedisServiceTest - Starting RedisServiceTest on DESKTOP-N92EE56 with PID 78196 (started by Dell in F:\study\fast_springboot\code\leilema)
2020-09-07 15:36:39.305 INFO  com.bugpool.leilema.RedisServiceTest - The following profiles are active: dev
2020-09-07 15:36:40.397 INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2020-09-07 15:36:40.402 INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2020-09-07 15:36:40.477 INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 50ms. Found 0 Redis repository interfaces.
2020-09-07 15:36:41.157 INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
2020-09-07 15:36:41.718 INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2020-09-07 15:36:44.454 INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService
2020-09-07 15:36:45.345 INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-09-07 15:36:46.275 INFO  com.bugpool.leilema.RedisServiceTest - Started RedisServiceTest in 7.627 seconds (JVM running for 8.81)
2020-09-07 15:36:46.692 INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2020-09-07 15:36:46.694 INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService
2020-09-07 15:36:46.695 INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
2020-09-07 15:36:46.706 INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2020-09-07 15:37:10.922 INFO  com.bugpool.leilema.LeilemaApplication - Starting LeilemaApplication on DESKTOP-N92EE56 with PID 80316 (F:\study\fast_springboot\code\leilema\target\classes started by Dell in F:\study\fast_springboot\code\leilema)
2020-09-07 15:37:10.972 INFO  com.bugpool.leilema.LeilemaApplication - The following profiles are active: dev
2020-09-07 15:37:11.695 INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2020-09-07 15:37:11.698 INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2020-09-07 15:37:11.742 INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 28ms. Found 0 Redis repository interfaces.
2020-09-07 15:37:12.318 INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8081 (http)
2020-09-07 15:37:12.338 INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8081"]
2020-09-07 15:37:12.339 INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-09-07 15:37:12.339 INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.37]
2020-09-07 15:37:12.433 INFO  o.a.c.c.C.[Tomcat].[localhost].[/leilema] - Initializing Spring embedded WebApplicationContext
2020-09-07 15:37:12.433 INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1403 ms
2020-09-07 15:37:12.624 INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
2020-09-07 15:37:12.946 INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2020-09-07 15:37:15.352 INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService
2020-09-07 15:37:15.593 INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-09-07 15:37:15.903 INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8081"]
2020-09-07 15:37:15.926 INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8081 (http) with context path '/leilema'
2020-09-07 15:37:15.938 INFO  com.bugpool.leilema.LeilemaApplication - Started LeilemaApplication in 5.818 seconds (JVM running for 7.948)
2020-09-07 15:37:48.097 INFO  com.bugpool.leilema.RedisServiceTest - Starting RedisServiceTest on DESKTOP-N92EE56 with PID 80836 (started by Dell in F:\study\fast_springboot\code\leilema)
2020-09-07 15:37:48.098 INFO  com.bugpool.leilema.RedisServiceTest - The following profiles are active: dev
2020-09-07 15:37:49.315 INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2020-09-07 15:37:49.321 INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2020-09-07 15:37:49.397 INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 50ms. Found 0 Redis repository interfaces.
2020-09-07 15:37:50.268 INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
2020-09-07 15:37:50.860 INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2020-09-07 15:37:53.895 INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService
2020-09-07 15:37:54.806 INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-09-07 15:37:55.734 INFO  com.bugpool.leilema.RedisServiceTest - Started RedisServiceTest in 8.35 seconds (JVM running for 9.754)
2020-09-07 15:37:56.197 INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2020-09-07 15:37:56.199 INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService
2020-09-07 15:37:56.201 INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
2020-09-07 15:37:56.219 INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2020-09-07 15:46:55.847 INFO  com.bugpool.leilema.RedisServiceTest - Starting RedisServiceTest on DESKTOP-N92EE56 with PID 79020 (started by Dell in F:\study\fast_springboot\code\leilema)
2020-09-07 15:46:55.849 INFO  com.bugpool.leilema.RedisServiceTest - The following profiles are active: dev
2020-09-07 15:46:57.048 INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2020-09-07 15:46:57.055 INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2020-09-07 15:46:57.131 INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 50ms. Found 0 Redis repository interfaces.
2020-09-07 15:46:57.916 INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
2020-09-07 15:46:58.555 INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2020-09-07 15:47:01.526 INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService
2020-09-07 15:47:02.452 INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-09-07 15:47:03.361 INFO  com.bugpool.leilema.RedisServiceTest - Started RedisServiceTest in 8.19 seconds (JVM running for 9.512)
2020-09-07 15:47:03.770 INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2020-09-07 15:47:03.772 INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService
2020-09-07 15:47:03.773 INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
2020-09-07 15:47:03.789 INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2020-09-07 15:52:05.020 INFO  com.bugpool.leilema.RedisServiceTest - Starting RedisServiceTest on DESKTOP-N92EE56 with PID 2376 (started by Dell in F:\study\fast_springboot\code\leilema)
2020-09-07 15:52:05.022 INFO  com.bugpool.leilema.RedisServiceTest - The following profiles are active: dev
2020-09-07 15:52:06.241 INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2020-09-07 15:52:06.246 INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2020-09-07 15:52:06.326 INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 52ms. Found 0 Redis repository interfaces.
2020-09-07 15:52:07.031 INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
2020-09-07 15:52:07.608 INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2020-09-07 15:52:10.419 INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService
2020-09-07 15:52:11.238 INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-09-07 15:52:12.068 INFO  com.bugpool.leilema.RedisServiceTest - Started RedisServiceTest in 7.689 seconds (JVM running for 8.959)
2020-09-07 15:52:12.579 INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2020-09-07 15:52:12.581 INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService
2020-09-07 15:52:12.582 INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
2020-09-07 15:52:12.596 INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
